subject	activity	feature	axis	method	mean	count
16	WALKING_UPSTAIRS	tBodyAcc	X	std	-0.397083831568627	51
16	WALKING_UPSTAIRS	tBodyAcc	Y	mean	-0.0143654945011765	51
16	WALKING_UPSTAIRS	tBodyAcc	Y	std	-0.163732745078431	51
16	WALKING_UPSTAIRS	tBodyAcc	Z	mean	-0.124074517745098	51
16	WALKING_UPSTAIRS	tBodyAcc	Z	std	-0.129283825721569	51
16	WALKING_UPSTAIRS	tBodyAccJerk	X	mean	0.0762526677	51
16	WALKING_UPSTAIRS	tBodyAccJerk	X	std	-0.521089140196078	51
16	WALKING_UPSTAIRS	tBodyAccJerk	Y	mean	0.0173729333352941	51
16	WALKING_UPSTAIRS	tBodyAccJerk	Y	std	-0.425625937254902	51
16	WALKING_UPSTAIRS	tBodyAccJerk	Z	mean	0.0380533591627451	51
16	WALKING_UPSTAIRS	tBodyAccJerk	Z	std	-0.593411129607843	51
16	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	mean	-0.48321905	51
16	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	std	-0.493067129607843	51
16	WALKING_UPSTAIRS	tBodyAccMag	NA	mean	-0.233990331568627	51
16	WALKING_UPSTAIRS	tBodyAccMag	NA	std	-0.334795080196078	51
16	WALKING_UPSTAIRS	tBodyGyro	X	mean	0.0718408878078431	51
16	WALKING_UPSTAIRS	tBodyGyro	X	std	-0.508087166666667	51
16	WALKING_UPSTAIRS	tBodyGyro	Y	mean	-0.0486136789705882	51
16	WALKING_UPSTAIRS	tBodyGyro	Y	std	-0.58638289372549	51
16	WALKING_UPSTAIRS	tBodyGyro	Z	mean	-0.00779288021764706	51
16	WALKING_UPSTAIRS	tBodyGyro	Z	std	-0.365025170078431	51
16	WALKING_UPSTAIRS	tBodyGyroJerk	X	mean	-0.140908293613922	51
16	WALKING_UPSTAIRS	tBodyGyroJerk	X	std	-0.707264168627451	51
16	WALKING_UPSTAIRS	tBodyGyroJerk	Y	mean	-0.0296211298558824	51
16	WALKING_UPSTAIRS	tBodyGyroJerk	Y	std	-0.77471906627451	51
16	WALKING_UPSTAIRS	tBodyGyroJerk	Z	mean	-0.035416300054902	51
16	WALKING_UPSTAIRS	tBodyGyroJerk	Z	std	-0.717101021960784	51
16	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	mean	-0.737705162156863	51
16	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	std	-0.797293228431373	51
16	WALKING_UPSTAIRS	tBodyGyroMag	NA	mean	-0.308260568039216	51
16	WALKING_UPSTAIRS	tBodyGyroMag	NA	std	-0.518189646470588	51
16	WALKING_UPSTAIRS	tGravityAcc	X	mean	0.826874282745098	51
16	WALKING_UPSTAIRS	tGravityAcc	X	std	-0.948413552745098	51
16	WALKING_UPSTAIRS	tGravityAcc	Y	mean	-0.0805926025490196	51
16	WALKING_UPSTAIRS	tGravityAcc	Y	std	-0.933657461176471	51
16	WALKING_UPSTAIRS	tGravityAcc	Z	mean	-0.379059698039216	51
16	WALKING_UPSTAIRS	tGravityAcc	Z	std	-0.907649558823529	51
16	WALKING_UPSTAIRS	tGravityAccMag	NA	mean	-0.233990331568627	51
16	WALKING_UPSTAIRS	tGravityAccMag	NA	std	-0.334795080196078	51
17	LAYING	fBodyAcc	X	mean	-0.974359280140845	71
17	LAYING	fBodyAcc	X	meanFreq	-0.115141826580282	71
17	LAYING	fBodyAcc	X	std	-0.972438525352113	71
17	LAYING	fBodyAcc	Y	mean	-0.954648102253521	71
17	LAYING	fBodyAcc	Y	meanFreq	0.0546075608732394	71
17	LAYING	fBodyAcc	Y	std	-0.942791615915493	71
17	LAYING	fBodyAcc	Z	mean	-0.965406091549296	71
17	LAYING	fBodyAcc	Z	meanFreq	0.0834467170676056	71
17	LAYING	fBodyAcc	Z	std	-0.950116956478873	71
17	LAYING	fBodyAccJerk	X	mean	-0.98147206915493	71
17	LAYING	fBodyAccJerk	X	meanFreq	0.188447976580282	71
17	LAYING	fBodyAccJerk	X	std	-0.983213244366197	71
17	LAYING	fBodyAccJerk	Y	mean	-0.977212387746479	71
17	LAYING	fBodyAccJerk	Y	meanFreq	0.0279305879725352	71
17	LAYING	fBodyAccJerk	Y	std	-0.978343915774648	71
17	LAYING	fBodyAccJerk	Z	mean	-0.98038005915493	71
17	LAYING	fBodyAccJerk	Z	meanFreq	0.0265752327492958	71
17	LAYING	fBodyAccJerk	Z	std	-0.983854158873239	71
17	LAYING	fBodyAccMag	NA	mean	-0.961046326338028	71
17	LAYING	fBodyAccMag	NA	meanFreq	-0.0494678208816901	71
17	LAYING	fBodyAccMag	NA	std	-0.949042531690141	71
17	LAYING	fBodyBodyAccJerkMag	NA	mean	-0.979687318732394	71
17	LAYING	fBodyBodyAccJerkMag	NA	meanFreq	0.374273668633803	71
17	LAYING	fBodyBodyAccJerkMag	NA	std	-0.979657231408451	71
17	LAYING	fBodyBodyGyroJerkMag	NA	mean	-0.982765526478873	71
17	LAYING	fBodyBodyGyroJerkMag	NA	meanFreq	0.242850862323944	71
17	LAYING	fBodyBodyGyroJerkMag	NA	std	-0.981983437605634	71
17	LAYING	fBodyBodyGyroMag	NA	mean	-0.969014444788732	71
17	LAYING	fBodyBodyGyroMag	NA	meanFreq	-0.0465567390414085	71
17	LAYING	fBodyBodyGyroMag	NA	std	-0.96002383915493	71
17	LAYING	fBodyGyro	X	mean	-0.971949211126761	71
17	LAYING	fBodyGyro	X	meanFreq	0.00656792310211268	71
17	LAYING	fBodyGyro	X	std	-0.977203498309859	71
17	LAYING	fBodyGyro	Y	mean	-0.973669098591549	71
17	LAYING	fBodyGyro	Y	meanFreq	0.0154847631971831	71
17	LAYING	fBodyGyro	Y	std	-0.970627806901408	71
17	LAYING	fBodyGyro	Z	mean	-0.976164852112676	71
17	LAYING	fBodyGyro	Z	meanFreq	0.131970584167183	71
17	LAYING	fBodyGyro	Z	std	-0.978357126056338	71
17	LAYING	tBodyAcc	X	mean	0.269780085577465	71
17	LAYING	tBodyAcc	X	std	-0.972960567323944	71
17	LAYING	tBodyAcc	Y	mean	-0.0168462006729577	71
17	LAYING	tBodyAcc	Y	std	-0.944792875211268	71
17	LAYING	tBodyAcc	Z	mean	-0.107006279704225	71
17	LAYING	tBodyAcc	Z	std	-0.953476700140845	71
17	LAYING	tBodyAccJerk	X	mean	0.077908974656338	71
17	LAYING	tBodyAccJerk	X	std	-0.981489017183099	71
17	LAYING	tBodyAccJerk	Y	mean	0.00706867100408451	71
17	LAYING	tBodyAccJerk	Y	std	-0.976960542816901	71
17	LAYING	tBodyAccJerk	Z	mean	-0.000143542544507042	71
17	LAYING	tBodyAccJerk	Z	std	-0.98281300056338	71
17	LAYING	tBodyAccJerkMag	NA	mean	-0.981607627887324	71
17	LAYING	tBodyAccJerkMag	NA	std	-0.980126745352113	71
17	LAYING	tBodyAccMag	NA	mean	-0.953021411126761	71
17	LAYING	tBodyAccMag	NA	std	-0.948257993521127	71
17	LAYING	tBodyGyro	X	mean	-0.0234756467113239	71
17	LAYING	tBodyGyro	X	std	-0.975893061830986	71
17	LAYING	tBodyGyro	Y	mean	-0.0944580192535211	71
17	LAYING	tBodyGyro	Y	std	-0.971484336197183	71
17	LAYING	tBodyGyro	Z	mean	0.111440490309859	71
17	LAYING	tBodyGyro	Z	std	-0.976200771267606	71
17	LAYING	tBodyGyroJerk	X	mean	-0.102049763957746	71
17	LAYING	tBodyGyroJerk	X	std	-0.980792372112676	71
17	LAYING	tBodyGyroJerk	Y	mean	-0.0361961143943662	71
17	LAYING	tBodyGyroJerk	Y	std	-0.983135596619718	71
17	LAYING	tBodyGyroJerk	Z	mean	-0.0604927046338028	71
17	LAYING	tBodyGyroJerk	Z	std	-0.988221713380282	71
17	LAYING	tBodyGyroJerkMag	NA	mean	-0.985542411126761	71
17	LAYING	tBodyGyroJerkMag	NA	std	-0.982038121126761	71
17	LAYING	tBodyGyroMag	NA	mean	-0.960733121690141	71
17	LAYING	tBodyGyroMag	NA	std	-0.959325498732394	71
17	LAYING	tGravityAcc	X	mean	-0.19913309	71
17	LAYING	tGravityAcc	X	std	-0.961063222394366	71
17	LAYING	tGravityAcc	Y	mean	0.658792072253521	71
17	LAYING	tGravityAcc	Y	std	-0.961466681267606	71
17	LAYING	tGravityAcc	Z	mean	0.722657502112676	71
17	LAYING	tGravityAcc	Z	std	-0.957164565211268	71
17	LAYING	tGravityAccMag	NA	mean	-0.953021411126761	71
17	LAYING	tGravityAccMag	NA	std	-0.948257993521127	71
17	SITTING	fBodyAcc	X	mean	-0.9939693815625	64
17	SITTING	fBodyAcc	X	meanFreq	0.0284866289765625	64
17	SITTING	fBodyAcc	X	std	-0.99465731359375	64
17	SITTING	fBodyAcc	Y	mean	-0.96992798921875	64
17	SITTING	fBodyAcc	Y	meanFreq	0.135749049678125	64
17	SITTING	fBodyAcc	Y	std	-0.959789141875	64
17	SITTING	fBodyAcc	Z	mean	-0.97484160453125	64
17	SITTING	fBodyAcc	Z	meanFreq	0.183913630364062	64
17	SITTING	fBodyAcc	Z	std	-0.96292107328125	64
17	SITTING	fBodyAccJerk	X	mean	-0.99454262109375	64
17	SITTING	fBodyAccJerk	X	meanFreq	0.232009757914063	64
17	SITTING	fBodyAccJerk	X	std	-0.9946131621875	64
17	SITTING	fBodyAccJerk	Y	mean	-0.9883274196875	64
17	SITTING	fBodyAccJerk	Y	meanFreq	0.0885338998796875	64
17	SITTING	fBodyAccJerk	Y	std	-0.98991581109375	64
17	SITTING	fBodyAccJerk	Z	mean	-0.9888280653125	64
17	SITTING	fBodyAccJerk	Z	meanFreq	0.099508166859375	64
17	SITTING	fBodyAccJerk	Z	std	-0.99081824828125	64
17	SITTING	fBodyAccMag	NA	mean	-0.973626755	64
17	SITTING	fBodyAccMag	NA	meanFreq	0.126009669051562	64
17	SITTING	fBodyAccMag	NA	std	-0.9653996796875	64
17	SITTING	fBodyBodyAccJerkMag	NA	mean	-0.99142725046875	64
17	SITTING	fBodyBodyAccJerkMag	NA	meanFreq	0.38152125453125	64
17	SITTING	fBodyBodyAccJerkMag	NA	std	-0.99031962640625	64
17	SITTING	fBodyBodyGyroJerkMag	NA	mean	-0.995204564375	64
17	SITTING	fBodyBodyGyroJerkMag	NA	meanFreq	0.3586823609625	64
17	SITTING	fBodyBodyGyroJerkMag	NA	std	-0.99362452375	64
17	SITTING	fBodyBodyGyroMag	NA	mean	-0.98336929234375	64
17	SITTING	fBodyBodyGyroMag	NA	meanFreq	-0.0181759388351563	64
17	SITTING	fBodyBodyGyroMag	NA	std	-0.97471085296875	64
17	SITTING	fBodyGyro	X	mean	-0.98841106765625	64
17	SITTING	fBodyGyro	X	meanFreq	0.167684958779688	64
17	SITTING	fBodyGyro	X	std	-0.99004126046875	64
17	SITTING	fBodyGyro	Y	mean	-0.98879397953125	64
17	SITTING	fBodyGyro	Y	meanFreq	-0.148799346228125	64
17	SITTING	fBodyGyro	Y	std	-0.984813098125	64
17	SITTING	fBodyGyro	Z	mean	-0.98161709828125	64
17	SITTING	fBodyGyro	Z	meanFreq	0.123430240928125	64
17	SITTING	fBodyGyro	Z	std	-0.9809696453125	64
17	SITTING	tBodyAcc	X	mean	0.2773570196875	64
17	SITTING	tBodyAcc	X	std	-0.9944439053125	64
17	SITTING	tBodyAcc	Y	mean	-0.014156274084375	64
17	SITTING	tBodyAcc	Y	std	-0.96185862984375	64
17	SITTING	tBodyAcc	Z	mean	-0.11362408509375	64
17	SITTING	tBodyAcc	Z	std	-0.96572919578125	64
17	SITTING	tBodyAccJerk	X	mean	0.075070986171875	64
17	SITTING	tBodyAccJerk	X	std	-0.99434060296875	64
17	SITTING	tBodyAccJerk	Y	mean	0.0056097104915625	64
17	SITTING	tBodyAccJerk	Y	std	-0.98863700234375	64
17	SITTING	tBodyAccJerk	Z	mean	-0.0015544841534375	64
17	SITTING	tBodyAccJerk	Z	std	-0.990529261875	64
17	SITTING	tBodyAccJerkMag	NA	mean	-0.99281471515625	64
17	SITTING	tBodyAccJerkMag	NA	std	-0.99144649921875	64
17	SITTING	tBodyAccMag	NA	mean	-0.97274734640625	64
17	SITTING	tBodyAccMag	NA	std	-0.96506519109375	64
17	SITTING	tBodyGyro	X	mean	-0.042549159015625	64
17	SITTING	tBodyGyro	X	std	-0.98963832578125	64
17	SITTING	tBodyGyro	Y	mean	-0.0669245931234375	64
17	SITTING	tBodyGyro	Y	std	-0.98612868078125	64
17	SITTING	tBodyGyro	Z	mean	0.0860053803375	64
17	SITTING	tBodyGyro	Z	std	-0.9797052259375	64
17	SITTING	tBodyGyroJerk	X	mean	-0.094247696875	64
17	SITTING	tBodyGyroJerk	X	std	-0.9952559371875	64
17	SITTING	tBodyGyroJerk	Y	mean	-0.0411134199378125	64
17	SITTING	tBodyGyroJerk	Y	std	-0.9949818809375	64
17	SITTING	tBodyGyroJerk	Z	mean	-0.051090324421875	64
17	SITTING	tBodyGyroJerk	Z	std	-0.9938412575	64
17	SITTING	tBodyGyroJerkMag	NA	mean	-0.996334795	64
17	SITTING	tBodyGyroJerkMag	NA	std	-0.994446755625	64
17	SITTING	tBodyGyroMag	NA	mean	-0.967177744375	64
17	SITTING	tBodyGyroMag	NA	std	-0.97541025484375	64
17	SITTING	tGravityAcc	X	mean	0.94488374765625	64
17	SITTING	tGravityAcc	X	std	-0.99019661703125	64
17	SITTING	tGravityAcc	Y	mean	-0.002814673171875	64
17	SITTING	tGravityAcc	Y	std	-0.9667201059375	64
17	SITTING	tGravityAcc	Z	mean	-0.135803881679687	64
17	SITTING	tGravityAcc	Z	std	-0.9566106440625	64
17	SITTING	tGravityAccMag	NA	mean	-0.97274734640625	64
17	SITTING	tGravityAccMag	NA	std	-0.96506519109375	64
17	STANDING	fBodyAcc	X	mean	-0.990927533846154	78
17	STANDING	fBodyAcc	X	meanFreq	-0.0325532545820513	78
17	STANDING	fBodyAcc	X	std	-0.991318528333333	78
17	STANDING	fBodyAcc	Y	mean	-0.97417056948718	78
17	STANDING	fBodyAcc	Y	meanFreq	0.0455207736730769	78
17	STANDING	fBodyAcc	Y	std	-0.966427323846154	78
17	STANDING	fBodyAcc	Z	mean	-0.980231575769231	78
17	STANDING	fBodyAcc	Z	meanFreq	0.107584733661538	78
17	STANDING	fBodyAcc	Z	std	-0.966999000897436	78
17	STANDING	fBodyAccJerk	X	mean	-0.992129225769231	78
17	STANDING	fBodyAccJerk	X	meanFreq	0.257118196283333	78
17	STANDING	fBodyAccJerk	X	std	-0.992775377692308	78
17	STANDING	fBodyAccJerk	Y	mean	-0.986278342435897	78
17	STANDING	fBodyAccJerk	Y	meanFreq	0.0739987319439744	78
17	STANDING	fBodyAccJerk	Y	std	-0.988200349487179	78
17	STANDING	fBodyAccJerk	Z	mean	-0.989563633076923	78
17	STANDING	fBodyAccJerk	Z	meanFreq	0.0847226210125641	78
17	STANDING	fBodyAccJerk	Z	std	-0.991450377692308	78
17	STANDING	fBodyAccMag	NA	mean	-0.980967748205128	78
17	STANDING	fBodyAccMag	NA	meanFreq	0.119058407512821	78
17	STANDING	fBodyAccMag	NA	std	-0.975504840641026	78
17	STANDING	fBodyBodyAccJerkMag	NA	mean	-0.990162798846154	78
17	STANDING	fBodyBodyAccJerkMag	NA	meanFreq	0.426849040797436	78
17	STANDING	fBodyBodyAccJerkMag	NA	std	-0.989472086666667	78
17	STANDING	fBodyBodyGyroJerkMag	NA	mean	-0.992723939358974	78
17	STANDING	fBodyBodyGyroJerkMag	NA	meanFreq	0.314617814282051	78
17	STANDING	fBodyBodyGyroJerkMag	NA	std	-0.992177303589744	78
17	STANDING	fBodyBodyGyroMag	NA	mean	-0.984291131538461	78
17	STANDING	fBodyBodyGyroMag	NA	meanFreq	-0.115635141833333	78
17	STANDING	fBodyBodyGyroMag	NA	std	-0.977263418717949	78
17	STANDING	fBodyGyro	X	mean	-0.980696264102564	78
17	STANDING	fBodyGyro	X	meanFreq	-0.139034612666154	78
17	STANDING	fBodyGyro	X	std	-0.981791318076923	78
17	STANDING	fBodyGyro	Y	mean	-0.987334041282051	78
17	STANDING	fBodyGyro	Y	meanFreq	-0.162736719461538	78
17	STANDING	fBodyGyro	Y	std	-0.983946584871795	78
17	STANDING	fBodyGyro	Z	mean	-0.985954978205128	78
17	STANDING	fBodyGyro	Z	meanFreq	0.0601796814102564	78
17	STANDING	fBodyGyro	Z	std	-0.986725274871795	78
17	STANDING	tBodyAcc	X	mean	0.277942503333333	78
17	STANDING	tBodyAcc	X	std	-0.991163919871795	78
17	STANDING	tBodyAcc	Y	mean	-0.0174120064169231	78
17	STANDING	tBodyAcc	Y	std	-0.968176663717949	78
17	STANDING	tBodyAcc	Z	mean	-0.111432145565	78
17	STANDING	tBodyAcc	Z	std	-0.970462679230769	78
17	STANDING	tBodyAccJerk	X	mean	0.0740864955641026	78
17	STANDING	tBodyAccJerk	X	std	-0.992094005512821	78
17	STANDING	tBodyAccJerk	Y	mean	0.00657853452564103	78
17	STANDING	tBodyAccJerk	Y	std	-0.98666125974359	78
17	STANDING	tBodyAccJerk	Z	mean	-0.00403599594166667	78
17	STANDING	tBodyAccJerk	Z	std	-0.991217027307692	78
17	STANDING	tBodyAccJerkMag	NA	mean	-0.991742753589744	78
17	STANDING	tBodyAccJerkMag	NA	std	-0.990363248205128	78
17	STANDING	tBodyAccMag	NA	mean	-0.977635981410256	78
17	STANDING	tBodyAccMag	NA	std	-0.975377309871795	78
17	STANDING	tBodyGyro	X	mean	-0.0269576937130769	78
17	STANDING	tBodyGyro	X	std	-0.981373082948718	78
17	STANDING	tBodyGyro	Y	mean	-0.0770632126371795	78
17	STANDING	tBodyGyro	Y	std	-0.985121164615385	78
17	STANDING	tBodyGyro	Z	mean	0.0880561869358974	78
17	STANDING	tBodyGyro	Z	std	-0.985538363333333	78
17	STANDING	tBodyGyroJerk	X	mean	-0.101289168653846	78
17	STANDING	tBodyGyroJerk	X	std	-0.989257196282051	78
17	STANDING	tBodyGyroJerk	Y	mean	-0.0404518753974359	78
17	STANDING	tBodyGyroJerk	Y	std	-0.993699908589744	78
17	STANDING	tBodyGyroJerk	Z	mean	-0.0546331330897436	78
17	STANDING	tBodyGyroJerk	Z	std	-0.992327099487179	78
17	STANDING	tBodyGyroJerkMag	NA	mean	-0.993672973717949	78
17	STANDING	tBodyGyroJerkMag	NA	std	-0.992372117307692	78
17	STANDING	tBodyGyroMag	NA	mean	-0.978184576538462	78
17	STANDING	tBodyGyroMag	NA	std	-0.977680837435897	78
17	STANDING	tGravityAcc	X	mean	0.904678547435897	78
17	STANDING	tGravityAcc	X	std	-0.985751365769231	78
17	STANDING	tGravityAcc	Y	mean	-0.257486817948718	78
17	STANDING	tGravityAcc	Y	std	-0.975810476025641	78
17	STANDING	tGravityAcc	Z	mean	-0.202687757012821	78
17	STANDING	tGravityAcc	Z	std	-0.969171762179487	78
17	STANDING	tGravityAccMag	NA	mean	-0.977635981410256	78
17	STANDING	tGravityAccMag	NA	std	-0.975377309871795	78
17	WALKING	fBodyAcc	X	mean	-0.360991674918033	61
17	WALKING	fBodyAcc	X	meanFreq	-0.414940955557377	61
17	WALKING	fBodyAcc	X	std	-0.304806274098361	61
17	WALKING	fBodyAcc	Y	mean	-0.0650267622126229	61
17	WALKING	fBodyAcc	Y	meanFreq	0.00857138068540984	61
17	WALKING	fBodyAcc	Y	std	-0.0556137930852459	61
17	WALKING	fBodyAcc	Z	mean	-0.382832802295082	61
17	WALKING	fBodyAcc	Z	meanFreq	-0.0933328732232787	61
17	WALKING	fBodyAcc	Z	std	-0.262391594918033	61
17	WALKING	fBodyAccJerk	X	mean	-0.423446094590164	61
17	WALKING	fBodyAccJerk	X	meanFreq	-0.43680842295082	61
17	WALKING	fBodyAccJerk	X	std	-0.343866129016393	61
17	WALKING	fBodyAccJerk	Y	mean	-0.194232721737705	61
17	WALKING	fBodyAccJerk	Y	meanFreq	-0.40049341595082	61
17	WALKING	fBodyAccJerk	Y	std	-0.0470379377672131	61
17	WALKING	fBodyAccJerk	Z	mean	-0.523427055737705	61
17	WALKING	fBodyAccJerk	Z	meanFreq	-0.446731876721311	61
17	WALKING	fBodyAccJerk	Z	std	-0.543872996229508	61
17	WALKING	fBodyAccMag	NA	mean	-0.429380043442623	61
17	WALKING	fBodyAccMag	NA	meanFreq	0.174349227754098	61
17	WALKING	fBodyAccMag	NA	std	-0.565162507704918	61
17	WALKING	fBodyBodyAccJerkMag	NA	mean	-0.335938891803279	61
17	WALKING	fBodyBodyAccJerkMag	NA	meanFreq	0.0274103270236066	61
17	WALKING	fBodyBodyAccJerkMag	NA	std	-0.211231860180328	61
17	WALKING	fBodyBodyGyroJerkMag	NA	mean	-0.582711859672131	61
17	WALKING	fBodyBodyGyroJerkMag	NA	meanFreq	0.152044228696721	61
17	WALKING	fBodyBodyGyroJerkMag	NA	std	-0.520385479180328	61
17	WALKING	fBodyBodyGyroMag	NA	mean	-0.518618058688525	61
17	WALKING	fBodyBodyGyroMag	NA	meanFreq	0.351564688770492	61
17	WALKING	fBodyBodyGyroMag	NA	std	-0.615320077704918	61
17	WALKING	fBodyGyro	X	mean	-0.40771670852459	61
17	WALKING	fBodyGyro	X	meanFreq	-0.102582658990164	61
17	WALKING	fBodyGyro	X	std	-0.504849290819672	61
17	WALKING	fBodyGyro	Y	mean	-0.490166286557377	61
17	WALKING	fBodyGyro	Y	meanFreq	-0.0761681172065574	61
17	WALKING	fBodyGyro	Y	std	-0.439238787704918	61
17	WALKING	fBodyGyro	Z	mean	-0.398809217540984	61
17	WALKING	fBodyGyro	Z	meanFreq	-0.163270727868852	61
17	WALKING	fBodyGyro	Z	std	-0.438768699508197	61
17	WALKING	tBodyAcc	X	mean	0.272341855245902	61
17	WALKING	tBodyAcc	X	std	-0.31950017295082	61
17	WALKING	tBodyAcc	Y	mean	-0.0184875403339344	61
17	WALKING	tBodyAcc	Y	std	-0.0175797885542623	61
17	WALKING	tBodyAcc	Z	mean	-0.109792122032787	61
17	WALKING	tBodyAcc	Z	std	-0.265824489180328	61
17	WALKING	tBodyAccJerk	X	mean	0.0773188580032787	61
17	WALKING	tBodyAccJerk	X	std	-0.355492635409836	61
17	WALKING	tBodyAccJerk	Y	mean	0.0130098548360656	61
17	WALKING	tBodyAccJerk	Y	std	-0.0935385034	61
17	WALKING	tBodyAccJerk	Z	mean	0.0243753334442623	61
17	WALKING	tBodyAccJerk	Z	std	-0.534303311639344	61
17	WALKING	tBodyAccJerkMag	NA	mean	-0.301093269180328	61
17	WALKING	tBodyAccJerkMag	NA	std	-0.275672786229508	61
17	WALKING	tBodyAccMag	NA	mean	-0.151151487704918	61
17	WALKING	tBodyAccMag	NA	std	-0.461837866885246	61
17	WALKING	tBodyGyro	X	mean	-0.00922265519180328	61
17	WALKING	tBodyGyro	X	std	-0.47981351295082	61
17	WALKING	tBodyGyro	Y	mean	-0.0839773343770492	61
17	WALKING	tBodyGyro	Y	std	-0.454932903934426	61
17	WALKING	tBodyGyro	Z	mean	0.0757132656704918	61
17	WALKING	tBodyGyro	Z	std	-0.386044435409836	61
17	WALKING	tBodyGyroJerk	X	mean	-0.109959237927869	61
17	WALKING	tBodyGyroJerk	X	std	-0.431296148196721	61
17	WALKING	tBodyGyroJerk	Y	mean	-0.0379251328622951	61
17	WALKING	tBodyGyroJerk	Y	std	-0.560203489016393	61
17	WALKING	tBodyGyroJerk	Z	mean	-0.0513807166754098	61
17	WALKING	tBodyGyroJerk	Z	std	-0.524422887377049	61
17	WALKING	tBodyGyroJerkMag	NA	mean	-0.517167440655738	61
17	WALKING	tBodyGyroJerkMag	NA	std	-0.53970849147541	61
17	WALKING	tBodyGyroMag	NA	mean	-0.335009836885246	61
17	WALKING	tBodyGyroMag	NA	std	-0.522494763606557	61
17	WALKING	tGravityAcc	X	mean	0.92811236852459	61
17	WALKING	tGravityAcc	X	std	-0.980983351639344	61
17	WALKING	tGravityAcc	Y	mean	-0.179927382704918	61
17	WALKING	tGravityAcc	Y	std	-0.968613202622951	61
17	WALKING	tGravityAcc	Z	mean	-0.190265949622951	61
17	WALKING	tGravityAcc	Z	std	-0.956903248196721	61
17	WALKING	tGravityAccMag	NA	mean	-0.151151487704918	61
17	WALKING	tGravityAccMag	NA	std	-0.461837866885246	61
17	WALKING_DOWNSTAIRS	fBodyAcc	X	mean	-0.0226239171245652	46
17	WALKING_DOWNSTAIRS	fBodyAcc	X	meanFreq	-0.514562240434783	46
17	WALKING_DOWNSTAIRS	fBodyAcc	X	std	0.258941676302174	46
17	WALKING_DOWNSTAIRS	fBodyAcc	Y	mean	-0.130272514565217	46
17	WALKING_DOWNSTAIRS	fBodyAcc	Y	meanFreq	-0.155801013828261	46
17	WALKING_DOWNSTAIRS	fBodyAcc	Y	std	-0.0860527358695652	46
17	WALKING_DOWNSTAIRS	fBodyAcc	Z	mean	-0.3180818605	46
17	WALKING_DOWNSTAIRS	fBodyAcc	Z	meanFreq	-0.113333185608696	46
17	WALKING_DOWNSTAIRS	fBodyAcc	Z	std	-0.245413541641304	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	X	mean	-0.215092049054348	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	X	meanFreq	-0.508557029565217	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	X	std	-0.0718767032673913	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	mean	-0.351268404347826	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	meanFreq	-0.559085845869565	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	std	-0.298931144913043	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	mean	-0.498668458043478	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	meanFreq	-0.452939005217391	46
17	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	std	-0.573043711086957	46
17	WALKING_DOWNSTAIRS	fBodyAccMag	NA	mean	0.0580680522108696	46
17	WALKING_DOWNSTAIRS	fBodyAccMag	NA	meanFreq	-0.0553633752984783	46
17	WALKING_DOWNSTAIRS	fBodyAccMag	NA	std	-0.0618876767130435	46
17	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	mean	-0.188680399771739	46
17	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	meanFreq	-0.0445946372391304	46
17	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	std	-0.236538515947826	46
17	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	mean	-0.57734888	46
17	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	meanFreq	0.163045288093478	46
17	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	std	-0.643399203913044	46
17	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	mean	-0.40943875826087	46
17	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	meanFreq	-0.0258920214847826	46
17	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	std	-0.428868687826087	46
17	WALKING_DOWNSTAIRS	fBodyGyro	X	mean	-0.316412962967391	46
17	WALKING_DOWNSTAIRS	fBodyGyro	X	meanFreq	-0.279498021580435	46
17	WALKING_DOWNSTAIRS	fBodyGyro	X	std	-0.393194731747826	46
17	WALKING_DOWNSTAIRS	fBodyGyro	Y	mean	-0.451126869347826	46
17	WALKING_DOWNSTAIRS	fBodyGyro	Y	meanFreq	-0.0744451681576087	46
17	WALKING_DOWNSTAIRS	fBodyGyro	Y	std	-0.469390428043478	46
17	WALKING_DOWNSTAIRS	fBodyGyro	Z	mean	-0.403380386086957	46
17	WALKING_DOWNSTAIRS	fBodyGyro	Z	meanFreq	-0.154726798605435	46
